Time,Power
20180919_21,141.824
20180919_22,127.616
20180920_0,118.016
20180920_1,111.36
20180920_2,105.344
20180920_3,98.048
20180920_4,93.312
20180920_5,90.624
20180920_6,88.32
20180920_7,89.344
20180920_8,87.424
20180920_9,108.928
20180920_10,143.232
20180920_11,147.968
20180920_12,151.296
20180920_14,173.184
20180920_15,167.424
20180920_16,171.648
20180920_17,157.952
20180920_18,142.976
20180920_19,142.976
20180920_20,145.92
20180920_21,133.76
20180920_22,125.44
20180920_23,120.704
20180921_0,113.152
20180921_1,111.232
20180921_2,108.928
20180921_3,105.344
20180921_4,102.016
20180921_5,99.072
20180921_6,98.56
20180921_7,96.512
20180921_9,106.88
20180921_10,124.544
20180921_11,129.536
20180921_12,127.488
20180921_13,140.928
20180921_14,150.144
20180921_15,152.96
20180921_16,151.936
20180921_17,147.584
20180921_18,133.376
20180921_19,132.736
20180921_20,132.864
20180921_21,135.04
20180921_23,118.272
20180922_0,111.872
20180922_1,110.592
20180922_3,98.048
20180922_4,94.208
20180922_6,84.992
20180922_7,85.248
20180922_8,87.168
20180922_9,96.384
20180922_11,112.384
20180922_12,122.368
20180922_14,134.016
20180922_15,134.656
20180922_16,132.992
20180922_17,125.312
20180922_18,110.72
20180922_19,103.68
20180922_20,96.896
20180922_21,98.816
20180922_23,90.368
20180923_0,90.624
20180923_1,89.472
20180923_2,84.736
20180923_3,83.072
20180923_4,81.536
20180923_6,78.592
20180923_8,80.128
20180923_9,83.84
20180923_10,89.728
20180923_11,93.952
20180923_12,92.928
20180923_13,95.36
20180923_14,98.816
20180923_15,93.696
20180923_16,92.416
20180923_17,90.752
20180923_18,86.784
20180923_19,85.888
20180923_20,88.448
20180923_21,87.168
20180923_22,85.504
20180923_23,82.944
20180924_0,83.456
20180924_1,82.176
20180924_2,81.536
20180924_3,80
20180924_4,79.488
20180924_5,77.568
20180924_6,76.8
20180924_7,75.904
20180924_8,77.568
20180924_9,78.336
20180924_10,80.64
20180924_11,81.024
20180924_12,81.792
20180924_13,83.968
20180924_14,89.088
20180924_15,89.088
20180924_16,88.064
20180924_17,83.584
20180924_19,78.592
20180924_21,78.848
20180924_22,78.336
20180924_23,77.824
20180925_0,78.464
20180925_1,78.336
20180925_2,78.72
20180925_3,78.592
20180925_4,77.568
20180925_5,76.416
20180925_6,75.52
20180925_8,77.056
20180925_9,76.416
20180925_10,78.336
20180925_11,81.152
20180925_12,79.616
20180925_14,82.816
20180925_15,84.992
20180925_16,86.912
20180925_17,85.12
20180925_18,82.176
20180925_20,81.536
20180925_21,80.256
20180925_22,80.384
20180925_23,79.616
20180926_0,79.104
20180926_1,79.232
20180926_3,76.928
20180926_4,75.264
20180926_5,74.368
20180926_7,73.984
20180926_8,74.624
20180926_9,76.416
20180926_10,81.024
20180926_11,82.176
20180926_12,84.224
20180926_13,88.448
20180926_15,92.032
20180926_16,94.72
20180926_17,90.624
20180926_18,87.68
20180926_19,86.912
20180926_20,85.376
20180926_21,84.608
20180926_22,83.456
20180926_23,85.248
20180927_0,84.224
20180927_3,79.104
20180927_4,76.672
20180927_5,75.776
20180927_6,75.776
20180927_7,75.52
20180927_8,75.264
20180927_9,77.056
20180927_10,78.976
20180927_11,80.128
20180927_12,82.944
20180927_13,88.448
20180927_14,97.152
20180927_15,98.048
20180927_16,100.864
20180927_17,99.2
20180927_18,92.672
20180927_19,89.6
20180927_20,92.16
20180927_21,93.056
20180927_22,90.368
20180927_23,91.008
20180928_0,88.704
20180928_1,85.248
20180928_2,83.072
20180928_3,82.176
20180928_4,80
20180928_5,78.208
20180928_6,78.208
20180928_7,77.44
20180928_9,91.776
20180928_10,112.768
20180928_11,118.784
20180928_13,127.36
20180928_15,137.344
20180928_16,134.016
20180928_18,113.152
20180928_19,114.432
20180928_21,111.488
20180929_0,95.616
20180929_1,92.672
20180929_4,82.176
20180929_5,81.152
20180929_6,80.64
20180929_7,80.896
20180929_8,82.304
20180929_9,87.552
20180929_10,101.12
20180929_11,109.184
20180929_12,109.696
20180929_13,116.864
20180929_14,119.68
20180929_16,122.24
20180929_17,119.424
20180929_18,114.816
20180929_19,108.544
20180929_20,111.36
20180929_21,105.984
20180929_22,98.816
20180929_23,93.952
20180930_0,89.6
20180930_1,82.688
20180930_2,80
20180930_3,79.232
20180930_4,76.928
20180930_5,74.752
20180930_6,74.112
20180930_7,75.008
20180930_9,78.08
20180930_10,85.248
20180930_11,90.624
20180930_12,97.408
20180930_13,101.888
20180930_14,101.76
20180930_15,103.296
20180930_16,101.888
20180930_17,98.688
20180930_18,98.432
20180930_19,96.512
20180930_20,95.104
20180930_21,92.8
20180930_22,92.8
20180930_23,92.416
20181001_0,91.392
20181001_1,87.424
20181001_2,84.992
20181001_3,83.456
20181001_4,79.744
20181001_5,77.568
20181001_6,76.928
20181001_7,77.696
20181001_8,78.72
20181001_9,80.64
20181001_10,82.944
20181001_11,86.272
20181001_12,93.056
20181001_13,106.112
20181001_14,108.544
20181001_15,112.896
20181001_16,107.136
20181001_17,99.456
20181001_18,94.208
20181001_19,93.952
20181001_20,95.744
20181001_21,94.72
20181001_22,91.776
20181001_23,89.728
20181002_0,88.96
20181002_1,84.096
20181002_2,80.768
20181002_3,81.152
20181002_5,77.696
20181002_6,77.184
20181002_7,77.184
20181002_9,92.288
20181002_10,107.136
20181002_11,113.664
20181002_12,112.256
20181002_13,120.064
20181002_14,121.728
20181002_15,118.912
20181002_16,119.68
20181002_17,112.768
20181002_18,108.032
20181002_19,110.592
20181002_20,109.056
20181002_21,105.6
20181002_22,101.76
20181003_0,92.032
20181003_1,89.472
20181003_2,86.144
20181003_3,85.76
20181003_4,83.84
20181003_5,82.56
20181003_6,82.048
20181003_7,84.992
20181003_8,90.752
20181003_9,98.688
20181003_11,118.016
20181003_12,117.12
20181003_13,123.776
20181003_14,129.792
20181003_15,133.248
20181003_16,128.896
20181003_17,122.368
20181003_18,112.384
20181003_19,110.464
20181003_20,112.64
20181003_21,105.472
20181003_22,99.968
20181003_23,93.568
20181004_0,84.992
20181004_2,81.664
20181004_3,80.384
20181004_4,78.848
20181004_6,77.312
20181004_7,78.848
20181004_8,81.664
20181004_9,84.992
20181004_10,89.088
20181004_12,93.824
20181004_13,99.072
20181004_14,106.496
20181004_15,113.408
20181004_16,111.872
20181004_17,109.824
20181004_18,102.272
20181004_19,103.168
20181004_20,103.808
20181004_21,100.992
20181004_22,99.584
20181004_23,94.08
20181005_0,91.392
20181005_1,89.344
20181005_2,88.576
20181005_3,86.144
20181005_4,83.584
20181005_5,81.792
20181005_7,83.712
20181005_8,87.552
20181005_9,97.152
20181005_10,113.536
20181005_11,119.552
20181005_12,118.016
20181005_13,129.28
20181005_14,138.752
20181005_15,143.488
20181005_16,132.736
20181005_17,127.872
20181005_18,117.248
20181005_19,115.328
20181005_20,109.952
20181005_21,111.36
20181005_22,106.112
20181006_0,93.184
20181006_2,88.32
20181006_3,88.448
20181006_4,85.376
20181006_5,83.712
20181006_6,81.92
20181006_7,82.176
20181006_8,82.688
20181006_9,90.752
20181006_10,101.632
20181006_11,102.016
20181006_12,103.424
20181006_13,115.584
20181006_14,117.376
20181006_17,114.432
20181006_18,105.728
20181006_19,100.608
20181006_20,100.992
20181006_21,97.792
20181006_22,92.8
20181006_23,88.576
20181007_0,89.472
20181007_1,85.632
20181007_3,79.616
20181007_4,77.824
20181007_5,77.312
20181007_6,76.16
20181007_8,75.776
20181007_9,77.696
20181007_11,81.792
20181007_12,81.28
20181007_15,87.04
20181007_16,86.656
20181007_18,83.456
20181007_19,82.432
20181007_20,83.2
20181007_21,84.736
20181007_22,85.76
20181007_23,80.768
20181008_0,78.08
20181008_1,77.184
20181008_2,75.392
20181008_3,73.216
20181008_5,71.68
20181008_6,71.552
20181008_7,73.088
20181008_8,74.496
20181008_9,77.44
20181008_10,78.848
20181008_11,79.104
20181008_12,80
20181008_13,84.736
20181008_14,85.888
20181008_15,87.04
20181008_16,89.856
20181008_17,86.656
20181008_18,84.48
20181008_19,85.12
20181008_21,88.064
20181008_22,83.328
20181008_23,79.872
20181009_0,77.696
20181009_1,75.52
20181009_2,75.904
20181009_3,73.344
20181009_4,71.296
20181009_6,75.776
20181009_7,77.312
20181009_8,81.408
20181009_9,91.392
20181009_10,98.816
20181009_11,97.28
20181009_12,93.696
20181009_13,99.712
20181009_14,109.312
20181009_15,110.592
20181009_16,109.44
20181009_17,104.832
20181009_18,97.024
20181009_19,96.384
20181009_20,98.56
20181009_23,86.144
20181010_0,79.232
20181010_1,76.672
20181010_2,76.544
20181010_3,75.52
20181010_4,72.064
20181010_5,71.04
20181010_6,70.656
20181010_7,70.144
20181010_8,71.296
20181010_9,73.344
20181010_10,78.08
20181010_11,77.568
20181010_14,86.4
20181010_15,91.392
20181010_16,94.336
20181010_17,88.576
20181010_18,82.944
20181010_19,82.816
20181010_20,83.328
20181010_21,81.92
20181010_22,83.712
20181010_23,81.92
20181011_0,82.176
20181011_1,84.352
20181011_2,81.536
20181011_3,79.744
20181011_4,75.648
20181011_5,73.856
20181011_6,72.832
20181011_7,71.808
20181011_8,74.368
20181011_9,84.48
20181011_12,94.336
20181011_13,101.376
20181011_14,104.064
20181011_15,101.888
20181011_16,108.672
20181011_17,109.568
20181011_18,105.088
20181011_20,108.032
20181011_21,109.184
20181011_22,102.144
20181012_0,94.848
20181012_1,92.288
20181012_2,94.464
20181012_3,95.104
20181012_4,87.296
20181012_5,85.632
20181012_6,83.328
20181012_7,83.072
20181012_8,82.944
20181012_9,88.32
20181012_10,95.744
20181012_11,102.272
20181012_12,104.576
20181012_13,109.056
20181012_14,110.592
20181012_15,110.72
20181012_16,109.312
20181012_17,104.832
20181012_18,98.048
20181012_19,99.712
20181012_20,100.608
20181012_21,101.888
20181012_22,97.536
20181012_23,93.568
20181013_0,89.6
20181013_1,85.376
20181013_2,83.712
20181013_3,85.76
20181013_4,81.024
20181013_5,79.872
20181013_6,79.36
20181013_7,79.488
20181013_9,85.248
20181013_10,93.824
20181013_11,98.944
20181013_12,101.504
20181013_13,107.008
20181013_15,112.256
20181013_16,109.824
20181013_17,103.04
20181013_19,92.16
20181013_20,93.568
20181013_21,92.8
20181013_22,90.368
20181013_23,88.832
20181014_0,88.576
20181014_1,84.224
20181014_2,80.512
20181014_3,79.616
20181014_4,80.64
20181014_5,80
20181014_6,78.976
20181014_7,79.104
20181014_9,79.488
20181014_10,84.48
20181014_11,82.432
20181014_12,82.688
20181014_13,80.768
20181014_15,88.96
20181014_16,86.144
20181014_17,89.472
20181014_18,91.136
20181014_19,93.44
20181014_20,89.728
20181014_21,88.704
20181014_22,86.528
20181014_23,90.368
20181015_0,82.048
20181015_1,81.408
20181015_2,80.768
20181015_3,81.152
20181015_4,80.896
20181015_5,82.816
20181015_6,81.024
20181015_7,76.672
20181015_8,78.592
20181015_9,78.08
20181015_10,79.232
20181015_11,80.384
20181015_12,82.944
20181015_13,83.072
20181015_14,81.536
20181015_16,85.888
20181015_17,86.784
20181015_18,86.016
20181015_19,87.552
20181015_20,84.224
20181015_21,85.888
20181015_22,87.68
20181015_23,85.504
20181016_0,85.12
20181016_1,84.224
20181016_2,83.84
20181016_3,84.224
20181016_4,82.176
20181016_5,78.08
20181016_6,73.984
20181016_7,74.624
20181016_8,77.44
20181016_9,85.504
20181016_10,93.824
20181016_11,98.176
20181016_12,102.144
20181016_13,104.832
20181016_15,104.32
20181016_16,98.176
20181016_17,92.928
20181016_18,87.808
20181016_19,89.728
20181016_20,96.128
20181016_21,90.368
20181016_22,88.192
20181016_23,84.992
20181017_0,78.08
20181017_1,76.416
20181017_2,75.008
20181017_4,71.04
20181017_5,68.992
20181017_6,69.632
20181017_7,69.12
20181017_8,70.912
20181017_10,89.856
20181017_11,92.8
20181017_12,88.704
20181017_13,89.472
20181017_14,95.488
20181017_17,95.616
20181017_18,91.776
20181017_19,96.128
20181017_20,91.904
20181017_21,90.112
20181017_22,89.728
20181017_23,87.04
20181018_1,79.744
20181018_2,78.336
20181018_3,75.392
20181018_4,74.88
20181018_5,73.984
20181018_6,73.472
20181018_7,71.168
20181018_8,71.936
20181018_9,80.128
20181018_10,93.312
20181018_11,96.768
20181018_12,92.288
20181018_13,93.568
20181018_14,98.688
20181018_15,97.152
20181018_16,98.048
20181018_17,99.328
20181018_18,94.464
20181018_19,93.312
20181018_20,90.112
20181018_21,92.672
20181018_22,88.32
20181018_23,87.552
20181019_0,81.664
20181019_1,77.184
20181019_2,73.344
20181019_3,72.064
20181019_4,74.368
20181019_5,69.76
20181019_6,69.632
20181019_7,70.656
20181019_8,75.008
20181019_9,81.28
20181019_10,85.504
20181019_11,89.344
20181019_13,96
20181019_15,103.552
20181019_16,104.192
20181019_17,100.48
20181019_18,96.128
20181019_19,102.144
20181019_20,95.36
20181019_21,91.136
20181019_23,85.376
20181020_0,81.152
20181020_1,81.536
20181020_2,78.464
20181020_3,78.848
20181020_4,78.336
20181020_5,79.232
20181020_6,76.288
20181020_7,75.904
20181020_8,77.568
20181020_9,82.688
20181020_11,97.28
20181020_12,96.128
20181020_13,100.224
20181020_14,104.448
20181020_16,104.576
20181020_17,100.864
20181020_18,92.288
20181020_20,86.656
20181020_21,84.096
20181020_22,82.048
20181020_23,82.048
20181021_0,79.872
20181021_1,78.72
20181021_2,76.288
20181021_3,75.136
20181021_5,73.344
20181021_7,73.088
20181021_8,74.112
20181021_9,74.24
20181021_10,77.568
20181021_11,77.824
20181021_12,76.288
20181021_14,80.64
20181021_15,80.128
20181021_16,81.536
20181021_18,78.464
20181021_19,81.536
20181021_20,79.36
20181021_21,79.872
20181021_22,78.208
20181022_0,77.696
20181022_1,76.416
20181022_2,76.288
20181022_3,75.136
20181022_4,76.928
20181022_5,76.032
20181022_6,72.832
20181022_7,73.344
20181022_8,73.088
20181022_9,81.792
20181022_10,76.544
20181022_11,76.8
20181022_12,80.896
20181022_13,81.536
20181022_14,80.384
20181022_15,90.752
20181022_16,88.192
20181022_17,83.328
20181022_18,83.456
20181022_19,85.76
20181022_20,84.608
20181022_21,86.016
20181022_22,84.736
20181022_23,86.272
20181023_0,85.888
20181023_1,84.864
20181023_2,81.28
20181023_3,83.584
20181023_4,81.664
20181023_6,79.616
20181023_7,81.024
20181023_8,82.56
20181023_9,91.136
20181023_10,104.192
20181023_12,100.608
20181023_13,107.648
20181023_14,107.904
20181023_15,102.272
20181023_16,102.4
20181023_18,98.944
20181023_19,98.816
20181023_20,103.296
20181023_21,103.424
20181023_22,95.488
20181023_23,92.288
20181024_0,0
20181024_1,0
20181024_3,0
20181024_4,0
20181024_5,0
20181024_6,0
20181024_7,0
20181024_9,0
20181024_10,0
20181024_11,0
20181024_12,30.208
20181024_14,114.944
20181024_15,111.616
20181024_16,106.88
20181024_17,101.76
20181024_18,103.68
20181024_19,101.248
20181024_20,109.568
20181024_21,107.776
20181024_22,101.632
20181024_23,99.456
20181025_0,95.744
20181025_1,97.664
20181025_2,90.496
20181025_3,89.6
20181025_4,89.088
20181025_5,87.808
20181025_6,86.272
20181025_7,86.912
20181025_8,87.68
20181025_9,99.584
20181025_10,110.464
20181025_12,101.888
20181025_13,103.808
20181025_14,104.192
20181025_15,103.04
20181025_17,99.968
20181025_18,100.224
20181025_19,98.816
20181025_20,99.072
20181025_21,96.512
20181025_22,88.704
20181025_23,84.992
20181026_0,85.12
20181026_1,80.64
20181026_2,78.72
20181026_3,82.432
20181026_4,77.056
20181026_5,75.904
20181026_6,77.312
20181026_7,75.392
20181026_8,75.648
20181026_9,76.8
20181026_10,93.44
20181026_11,95.488
20181026_12,91.264
20181026_13,102.144
20181026_14,106.752
20181026_15,104.448
20181026_16,103.04
20181026_17,97.92
20181026_18,94.08
20181026_19,103.552
20181026_20,110.464
20181026_21,107.648
20181026_22,105.6
20181026_23,100.224
20181027_0,99.84
20181027_1,95.104
20181027_2,91.52
20181027_3,91.008
20181027_4,91.776
20181027_5,88.832
20181027_6,86.912
20181027_8,84.864
20181027_9,92.8
20181027_10,91.264
20181027_11,92.672
20181027_12,94.848
20181027_13,96.64
20181027_14,102.016
20181027_15,104.576
20181027_16,111.104
20181027_17,103.68
20181027_18,98.304
20181027_19,94.08
20181027_20,89.216
20181027_21,88.32
20181027_23,82.176
20181028_0,83.584
20181028_1,84.096
20181028_2,83.84
20181028_4,80.128
20181028_5,75.648
20181028_6,74.88
20181028_7,73.856
20181028_8,72.96
20181028_9,74.368
20181028_10,77.696
20181028_12,80.64
20181028_13,83.2
20181028_14,94.336
20181028_15,92.416
20181028_16,93.568
20181028_17,91.52
20181028_18,86.784
20181028_19,89.856
20181028_20,92.032
20181028_22,89.984
20181028_23,86.912
20181029_0,85.888
20181029_1,83.328
20181029_2,82.048
20181029_3,82.688
20181029_4,81.92
20181029_5,83.328
20181029_6,82.048
20181029_7,81.792
20181029_8,79.744
20181029_9,86.272
20181029_10,91.776
20181029_11,83.584
20181029_12,87.68
20181029_15,103.168
20181029_16,105.856
20181029_17,101.76
20181029_18,92.672
20181029_19,103.168
20181029_20,110.208
20181029_21,97.664
20181029_23,96.768
20181030_0,95.744
20181030_1,96
20181030_2,92.032
20181030_3,89.344
20181030_4,91.52
20181030_5,90.24
20181030_6,90.752
20181030_7,88.832
20181030_8,88.704
20181030_9,80.512
20181030_10,0
20181030_11,140.928
20181030_12,132.864
20181030_13,137.6
20181030_14,141.696
20181030_15,140.16
20181030_16,144.64
20181030_17,137.856
20181030_18,129.024
20181030_19,134.528
20181030_20,128
20181030_21,135.296
20181030_22,139.776
20181030_23,130.944
20181031_0,123.136
20181031_1,116.352
20181031_2,111.36
20181031_3,109.568
20181031_4,102.912
20181031_5,104.704
20181031_6,104.192
20181031_7,104.96
20181031_8,107.904
20181031_9,103.424
20181031_10,112.128
20181031_11,128.64
20181031_12,140.416
20181031_14,149.376
20181031_15,134.272
20181031_16,136.576
20181031_18,134.272
20181031_20,142.848
20181031_21,142.208
20181031_22,132.096
20181031_23,117.504
20181101_0,109.184
20181101_1,99.84
20181101_2,95.744
20181101_3,90.112
20181101_4,82.56
20181101_5,80
20181101_6,79.232
20181101_7,80
20181101_8,80.256
20181101_9,101.504
20181101_10,126.208
20181101_11,139.392
20181101_12,131.456
20181101_13,150.656
20181101_14,155.008
20181101_16,150.016
20181101_17,139.008
20181101_19,133.248
20181101_20,147.072
20181101_21,146.816
20181101_22,141.568
20181102_0,118.912
20181102_1,116.352
20181102_2,113.664
20181102_3,109.184
20181102_4,107.008
20181102_5,103.04
20181102_6,102.4
20181102_7,100.608
20181102_8,101.76
20181102_9,105.088
20181102_10,138.112
20181102_12,125.824
20181102_13,144.512
20181102_14,144.768
20181102_15,170.752
20181102_16,213.888
20181102_17,215.424
20181102_18,212.864
20181102_19,221.184
20181102_20,222.592
20181102_21,148.352
20181102_22,145.152
20181102_23,130.56
20181103_0,127.104
20181103_1,123.264
20181103_2,125.952
20181103_3,126.208
20181103_4,116.992
20181103_5,107.52
20181103_6,118.912
20181103_7,117.888
20181103_8,108.8
20181103_9,109.824
20181103_10,128
20181103_11,150.912
20181103_12,140.16
20181103_13,147.328
20181103_14,135.424
20181103_15,118.016
20181103_16,133.12
20181103_17,120.96
20181103_18,99.968
20181103_19,110.08
20181103_20,102.144
20181103_21,110.336
20181103_22,104.064
20181103_23,98.816
20181104_0,93.696
20181104_1,82.688
20181104_2,87.168
20181104_3,77.824
20181104_4,83.584
20181104_5,75.52
20181104_6,81.024
20181104_7,76.416
20181104_8,76.16
20181104_9,78.464
20181104_10,74.624
20181104_11,80.64
20181104_12,77.952
20181104_13,83.456
20181104_14,92.928
20181104_15,93.568
20181104_16,103.552
20181104_17,92.672
20181104_18,82.944
20181104_19,84.992
20181104_20,78.848
20181104_21,76.16
20181104_22,77.952
20181105_0,70.528
20181105_1,68.096
20181105_2,66.56
20181105_3,61.952
20181105_4,61.056
20181105_5,59.648
20181105_6,55.808
20181105_7,49.024
20181105_8,49.408
20181105_9,1.536
20181105_10,0
20181105_11,0
20181105_12,0
20181105_13,0
20181105_14,0
20181105_15,0
20181105_16,39.552
20181105_17,37.376
20181105_18,37.888
20181105_19,52.352
20181105_20,61.312
20181105_21,75.264
20181105_22,67.84
20181105_23,75.392
20181106_0,71.04
20181106_1,78.08
20181106_2,63.488
20181106_3,62.848
20181106_4,57.088
20181106_5,60.16
20181106_6,55.552
20181106_8,66.304
20181106_9,103.168
20181106_10,128.128
20181106_11,156.032
20181106_12,128.384
20181106_14,154.112
20181106_15,160.256
20181106_16,144.896
20181106_17,136.32
20181106_18,132.352
20181106_19,130.176
20181106_20,127.232
20181106_21,135.296
20181106_22,129.024
20181106_23,115.2
20181107_1,116.352
20181107_2,99.2
20181107_3,95.104
20181107_4,100.608
20181107_5,96.768
20181107_6,94.208
20181107_7,89.728
20181107_8,89.344
20181107_9,98.688
20181107_10,129.024
20181107_11,135.552
20181107_12,135.68
20181107_13,140.416
20181107_14,148.224
20181107_15,150.912
20181107_16,144
20181107_17,127.232
20181107_18,117.632
20181107_19,119.424
20181107_20,119.168
20181107_21,113.152
20181107_22,110.208
20181107_23,106.112
20181108_0,102.4
20181108_1,102.144
20181108_2,94.208
20181108_3,87.168
20181108_4,83.84
20181108_5,87.04
20181108_6,84.608
20181108_7,81.408
20181108_8,87.296
20181108_9,106.368
20181108_10,125.056
20181108_11,131.712
20181108_12,131.456
20181108_13,141.952
20181108_14,142.464
20181108_15,144.128
20181108_16,140.16
20181108_17,131.968
20181108_18,135.04
20181108_19,122.624
20181108_20,125.056
20181108_21,118.656
20181108_22,110.464
20181108_23,103.936
20181109_0,102.784
20181109_1,99.072
20181109_2,95.488
20181109_3,90.752
20181109_4,89.6
20181109_6,86.016
20181109_7,86.272
20181109_8,86.912
20181109_9,97.408
20181109_10,127.616
20181109_11,144.128
20181109_12,138.752
20181109_13,144.384
20181109_14,150.656
20181109_15,150.016
20181109_16,151.296
20181109_18,126.72
20181109_19,132.352
20181109_21,128.384
20181109_22,124.288
20181109_23,115.2
20181110_0,113.408
20181110_1,109.824
20181110_2,107.264
20181110_3,100.224
20181110_4,99.968
20181110_5,97.536
20181110_6,95.232
20181110_8,90.368
20181110_9,98.56
20181110_10,108.544
20181110_11,121.856
20181110_12,121.856
20181110_13,127.744
20181110_14,135.808
20181110_15,138.496
20181110_16,138.88
20181110_17,140.032
20181110_18,129.152
20181110_19,115.712
20181110_20,112.256
20181110_21,111.36
20181110_22,101.376
20181110_23,98.432
20181111_0,97.152
20181111_1,105.728
20181111_2,99.2
20181111_3,97.152
20181111_4,96.768
20181111_5,89.984
20181111_6,87.296
20181111_7,89.344
20181111_8,91.776
20181111_9,99.712
20181111_10,101.888
20181111_11,100.992
20181111_12,95.744
20181111_14,104.576
20181111_15,105.472
20181111_17,102.272
20181111_18,102.272
20181111_19,100.864
20181111_20,104.576
20181111_21,103.04
20181111_22,103.04
20181111_23,98.688
20181112_0,97.024
20181112_1,92.416
20181112_2,96.768
20181112_3,94.464
20181112_4,93.184
20181112_5,92.928
20181112_6,89.472
20181112_7,87.68
20181112_8,88.192
20181112_9,88.96
20181112_10,89.856
20181112_14,103.04
20181112_15,110.592
20181112_16,115.072
20181112_17,113.28
20181112_18,111.104
20181112_19,113.664
20181112_20,113.152
20181112_21,115.328
20181112_22,112
20181112_23,109.312
20181113_0,108.544
20181113_1,98.432
20181113_2,97.28
20181113_3,94.464
20181113_4,94.464
20181113_5,92.672
20181113_6,91.264
20181113_8,150.912
20181113_10,167.936
20181113_11,134.144
20181113_12,136.064
20181113_13,142.336
20181113_14,141.952
20181113_15,141.952
20181113_16,149.376
20181113_17,146.944
20181113_18,144.128
20181113_19,139.776
20181113_21,134.656
20181113_22,129.28
20181113_23,127.104
20181114_0,120.192
20181114_1,117.12
20181114_2,111.36
20181114_3,104.96
20181114_4,97.536
20181114_5,95.616
20181114_6,95.744
20181114_7,101.376
20181114_8,195.84
20181114_9,197.376
20181114_10,160.128
20181114_11,116.992
20181114_12,135.296
20181114_13,144.384
20181114_14,148.864
20181114_15,146.944
20181114_16,145.792
20181114_17,135.936
20181114_18,130.944
20181114_19,139.52
20181114_20,139.008
20181114_21,140.416
20181114_22,128.256
20181115_0,116.864
20181115_1,117.248
20181115_2,102.912
20181115_3,99.968
20181115_4,94.848
20181115_5,92.032
20181115_6,92.032
20181115_7,95.616
20181115_8,184.96
20181115_9,196.864
20181115_12,122.368
20181115_13,131.968
20181115_14,140.16
20181115_15,135.68
20181115_16,127.744
20181115_17,125.44
20181115_18,122.368
20181115_19,123.136
20181115_20,128.896
20181115_21,120.32
20181115_22,116.992
20181115_23,114.304
20181116_0,118.656
20181116_1,113.536
20181116_2,105.344
20181116_4,96
20181116_5,95.36
20181116_6,93.696
20181116_7,88.32
20181116_8,194.816
20181116_9,205.952
20181116_11,188.032
20181116_13,124.672
20181116_14,128.64
20181116_15,132.48
20181116_16,130.304
20181116_17,131.968
20181116_18,118.784
20181116_19,116.736
20181116_20,120.064
20181116_21,119.936
20181116_23,119.808
20181117_0,109.696
20181117_1,104.832
20181117_2,97.536
20181117_4,96.256
20181117_5,90.496
20181117_6,85.76
20181117_7,97.152
20181117_8,190.72
20181117_9,197.888
20181117_10,133.632
20181117_11,106.88
20181117_12,107.008
20181117_13,115.072
20181117_14,120.192
20181117_15,119.808
20181117_16,131.84
20181117_17,129.408
20181117_18,115.712
20181117_19,109.44
20181117_20,113.792
20181117_22,107.392
20181117_23,103.936
20181118_0,102.4
20181118_1,112.128
20181118_2,99.456
20181118_3,96.128
20181118_4,94.976
20181118_5,94.464
20181118_6,91.904
20181118_7,92.288
20181118_8,88.96
20181118_10,91.136
20181118_11,97.92
20181118_12,96.896
20181118_14,111.104
20181118_15,117.12
20181118_16,112.512
20181118_17,110.848
20181118_19,108.032
20181118_20,106.24
20181118_21,109.44
20181118_22,107.904
20181118_23,103.936
20181119_0,98.688
20181119_1,98.048
20181119_2,98.944
20181119_3,96
20181119_4,97.28
20181119_5,96.384
20181119_6,94.208
20181119_7,92.544
20181119_8,89.088
20181119_9,90.496
20181119_10,92.672
20181119_12,93.696
20181119_13,99.456
20181119_14,110.592
20181119_15,125.824
20181119_16,132.864
20181119_17,130.944
20181119_18,122.752
20181119_19,130.304
20181119_20,138.24
20181119_21,134.272
20181119_22,134.656
20181119_23,136.192
20181120_0,143.488
20181120_1,135.296
20181120_2,126.976
20181120_5,106.368
20181120_6,104.32
20181120_7,160.128
20181120_8,219.136
20181120_9,248.704
20181120_10,263.296
20181120_11,186.496
20181120_13,153.728
20181120_14,153.472
20181120_16,170.624
20181120_18,156.288
20181120_19,160.384
20181120_20,157.312
20181120_21,148.864
20181120_22,140.032
20181120_23,130.304
20181121_1,122.368
20181121_2,121.344
20181121_3,112.256
20181121_4,100.864
20181121_5,97.664
20181121_6,98.176
20181121_8,206.592
20181121_9,215.424
20181121_10,233.472
20181121_11,250.496
20181121_12,248.96
20181121_13,148.608
20181121_15,150.784
20181121_16,146.176
20181121_17,136.96
20181121_18,138.368
20181121_19,149.12
20181121_20,150.656
20181121_21,148.352
20181121_22,140.032
20181121_23,132.992
20181122_0,126.08
20181122_1,115.328
20181122_2,108.8
20181122_3,98.304
20181122_5,93.824
20181122_6,91.136
20181122_8,209.664
20181122_9,233.472
20181122_10,250.112
20181122_11,255.36
20181122_13,137.856
20181122_14,194.688
20181122_16,259.584
20181122_17,232.448
20181122_18,142.464
20181122_19,140.8
20181122_21,143.104
20181122_22,135.68
20181122_23,122.88
20181123_0,117.504
20181123_1,114.176
20181123_2,110.08
20181123_3,107.008
20181123_4,105.6
20181123_5,105.088
20181123_6,98.816
20181123_7,96.768
20181123_8,210.816
20181123_9,223.232
20181123_10,256.384
20181123_11,260.992
20181123_12,250.624
20181123_13,260.096
20181123_14,266.24
